店铺名字,类别,id,月销售,经度,纬度
贡茶(上围园店),奶茶果汁,E2204963807079095244,145,113.851355,22.601172
Paul Frank tea大嘴猴奶茶(西乡固戍石街店),奶茶果汁,E11811191537543089140,121,113.848692,22.601245
一芳台湾水果茶（深圳宝安黄田店）,奶茶果汁,E2266016969453655761,105,113.844288,22.625199
柒茶(固戍店),奶茶果汁,E7170989144069682621,11,113.851035,22.602844
猫巷咖啡,奶茶果汁,E5082023420620417,211,113.844334,22.592333
慕茶·水果茶(三围店),奶茶果汁,E8699988630310538470,41,113.8445,22.613721
一点点（固戍地铁店）,奶茶果汁,E13364920295647723461,3962,113.846792,22.601363
廿四漂流茶(黄田店),奶茶果汁,E14569364714803280351,55,113.845806,22.626922
可儿茶,奶茶果汁,E12476870861751167441,45,113.843789,22.614306
里茶,奶茶果汁,E56051273153708294,51,113.84132,22.606426
浅浅茶(后瑞地铁站店),奶茶果汁,E5611734006343591068,63,113.8342,22.63216
贡茶(新天地广场店),奶茶果汁,E701627666358377767,1,113.846812,22.599444
第茶(兴围店),奶茶果汁,E16856383643910134591,106,113.831676,22.636682
爱笑茶铺(固戍店),奶茶果汁,E2651992163491418099,1,113.84433,22.599264
天天找嗏(宝田店),奶茶果汁,E2933193937454086773,49,113.868667,22.601059
御糖,奶茶果汁,E1791785519669586407,0,113.842942,22.613973
贡茶(固戍店),奶茶果汁,E10819678238265177698,1074,113.841223,22.600712
丸茶趣(后瑞店),奶茶果汁,E6125385416869724311,75,113.834672,22.63177
一芳台湾水果茶（深圳后瑞店）,奶茶果汁,E17007643980569039123,243,113.835022,22.630639
茶风古韵,奶茶果汁,E11100241893560052949,54,113.845251,22.625971
等yi等,奶茶果汁,E17789630691982944531,57,113.833128,22.636313
蜜雪冰城·冰淇淋与茶(钟屋店),奶茶果汁,E5118822135383523453,98,113.844516,22.625333
蜜雪冰城·冰淇淋与茶(兴围店),奶茶果汁,E15550663598999385884,107,113.83155,22.636116
禧茶道(兴围店),奶茶果汁,E7477343026153892778,91,113.831485,22.637812
喜时光奶茶店,奶茶果汁,E4012527091509751026,7,113.839132,22.624336
老虎茶黑糖专壳,奶茶果汁,E4980877145727792517,77,113.835472,22.62995
蜜雪冰城(新瑞路店),奶茶果汁,E9762690614700891757,71,113.835333,22.630904
惜茶,奶茶果汁,E7662160502927068835,20,113.83641,22.63198
贡茶（后瑞地铁站店）,奶茶果汁,E5370047769107387652,129,113.835321,22.629596
甜不甜,奶茶果汁,E15144303050044930129,6,113.843323,22.614069
茶派果语,奶茶果汁,E18286138627013521107,3,113.83436,22.631281
伊甸园,奶茶果汁,E4448809548139964204,2,113.844257,22.624268
月光茶人(机场东店),奶茶果汁,E17975963915221225454,224,113.825729,22.649513
月光茶人(黄田店),奶茶果汁,E3579274692982331716,77,113.844761,22.624738
沪上阿姨（宝安后瑞店）,奶茶果汁,E2270951148082716960,550,113.835904,22.630548
广西容山凉茶(福永店),奶茶果汁,E984428416742920179,45,113.833717,22.675669
慕茶(黄田店),奶茶果汁,E15183593778058220624,39,113.845942,22.626728
佳田（后瑞店）,奶茶果汁,E14146835733036674546,1,113.835359,22.629454
开到荼靡(联诚店),奶茶果汁,E4801581934090081253,237,113.842763,22.718514
贡茶（沙井中心客运站店）,奶茶果汁,E2101352965504999836,2226,113.842812,22.724752
贡茶（上南联诚广场店）,奶茶果汁,E9976374645160858728,372,113.842265,22.718789
茜卡啡时代·奶茶·小吃,奶茶果汁,E13308940527526809018,78,113.842183,22.71967
幸福侯彩擂(形色城店),奶茶果汁,E13096265457035931850,487,113.82955,22.721489
爱上熊猫奶茶水果茶(上星店),奶茶果汁,E7716390913575995190,3,113.837601,22.728638
卖茶（沙井第一店）,奶茶果汁,E5864117920439315369,5,113.833151,22.720225
茶萃吧(上南店),奶茶果汁,E7708940470396829875,76,113.843331,22.718975
小野的茶(黄埔店),奶茶果汁,E15931360349944151761,129,113.844079,22.717174
IM茶,奶茶果汁,E7118246289644367597,52,113.841983,22.71911
小野の茶(联城店),奶茶果汁,E5215040306234254081,66,113.842493,22.718983
缤纷茶,奶茶果汁,E7574618874229879083,24,113.842689,22.718062
皇茶,奶茶果汁,E15162586093806274599,28,113.841987,22.71942
芒柠茶(天悦店),奶茶果汁,E15660465141540655444,51,113.830337,22.73147
找茶一族,奶茶果汁,E7516244378060370532,34,113.842845,22.712782
青沫茶颜,奶茶果汁,E14486072424993056628,11,113.843443,22.717526
呦可茶饮,奶茶果汁,E12459782655397968509,2,113.837834,22.698776
黑糖老虎茶(形色城店),奶茶果汁,E7982397406721703252,24,113.829551,22.721971
新卡司,奶茶果汁,E335727869932257556,1,113.843044,22.715912
813芭依珊 BAESAN(宝安书城店),奶茶果汁,E8244427368448264110,72,113.828814,22.730691
好茗堂,奶茶果汁,E16770956515805905759,101,113.841292,22.734875
茶不多先生,奶茶果汁,E6928627436439030048,24,113.842497,22.73522
地下铁奶茶(上南店),奶茶果汁,E13957481862005451036,18,113.844756,22.717321
膳玉贡茶（新桥店）,奶茶果汁,E17832095889154751975,8,113.843043,22.736101
答案占卜茶(上南店),奶茶果汁,E4928305515831637740,46,113.843378,22.717283
贡茶(庄村店),奶茶果汁,E15634084998626633767,57,113.857086,22.722662
贡茶(新桥店),奶茶果汁,E3611221676113835002,1,113.842887,22.733631
亲爱的蜂蜜茶(松岗店),奶茶果汁,E4432616881797077246,34,113.844003,22.767706
贡茶·小吃(华润万家店),奶茶果汁,E14002933302608640428,1413,113.844165,22.76652
贡茶(永辉店),奶茶果汁,E6770247895752114425,51,113.833723,22.765095
茶余饭堡(奶茶果茶手抓饼松岗店),奶茶果汁,E7172281722164177875,74,113.834754,22.764262
御品贡茶(松岗店),奶茶果汁,E2549439228168798977,2620,113.843592,22.7695
百味站奶茶烧烤(红星店),奶茶果汁,E9336735128709570553,26,113.839328,22.76245
贡茶,奶茶果汁,E14822704404673542495,133,113.848397,22.766487
别找茶(奶茶小吃东方店),奶茶果汁,E500380233436260836,68,113.842777,22.75994
乐茶道,奶茶果汁,E489641915170025936,46,113.845274,22.748987
弹茶,奶茶果汁,E16967601730337310890,8,113.838061,22.759945
一日一茶,奶茶果汁,E7786963773375586221,31,113.848573,22.766029
赵姐的茶,奶茶果汁,E11417868891019912779,1,113.852509,22.763393
茶之味,奶茶果汁,E15429827061206208790,1,113.841008,22.766423
三界茶人,奶茶果汁,E10535513514012676642,53,113.855025,22.76514
小茶印象(松岗店),奶茶果汁,E7350393264347333039,169,113.846846,22.762762
永正凉茶,奶茶果汁,E1601050969835785599,41,113.844046,22.764066
唤彩茶COLOR·WE(松岗天虹店),奶茶果汁,E1280174364426391952,84,113.852525,22.762521
贡茶(松岗天虹店),奶茶果汁,E1161347491657441384,27,113.852028,22.764093
时光奶茶,奶茶果汁,E9882152335864708494,10,113.83715,22.76851
乐茶道(松岗喜港城店),奶茶果汁,E17847429835605239808,35,113.84292,22.764853
酸奶自造·饮品&奶昔(松岗店),奶茶果汁,E8781722771736840552,11,113.850867,22.76384
茶萃吧(塘下涌美惠多店),奶茶果汁,E511838788323976662,72,113.842396,22.807291
爽洋洋奶茶汉堡(塘下涌店),奶茶果汁,E13819028511178519706,41,113.843187,22.798822
点点冰(塘下涌店),奶茶果汁,E17705157086624956875,31,113.845841,22.798811
麦尔咖啡奶茶,奶茶果汁,E2847505598485478678,2,113.843051,22.798023
琴海涛麦维克汉堡奶茶(大唐店),奶茶果汁,E7924643040520715131,77,113.840557,22.880452
快乐番薯（大岭山润升店）,奶茶果汁,E6695050325628770623,309,113.841386,22.901211
他她偶遇,奶茶果汁,E6140440928725626005,48,113.843081,22.905511
遇见SeeTea水果茶(凯东店),奶茶果汁,E13829253086472808092,41,113.841323,22.901471
杯中语奶茶店,奶茶果汁,E2870532011974935964,454,113.842581,22.906288
贡茶GONGCHA(大岭山店),奶茶果汁,E9814164529470774700,105,113.842831,22.907608
益禾堂,奶茶果汁,E16841316660335262927,1581,113.84163,22.906774
蜜雪冰城(理工学院店),奶茶果汁,E14508064364905502972,3,113.840652,22.975689
答案茶(城院店),奶茶果汁,E8166195868795202368,1,113.83994,22.975273
舞茶道,奶茶果汁,E942421763304170058,522,113.838137,22.983921
茶萃吧,奶茶果汁,E18362621933492829070,627,113.837827,22.983902
茶八鲜(城院店),奶茶果汁,E9493150380774555959,565,113.83758,22.983506
新味琪蛋糕店,奶茶果汁,E10968985902869147271,37,113.943065,22.953446
果茶3+1,奶茶果汁,E1919210200133939575,24,113.81321,22.986141
语甜奶茶汉堡,奶茶果汁,E15321358537976801618,47,113.835026,23.005908
茶森林,奶茶果汁,E6635365296434946116,32,113.833965,23.016675
钓鱼岛饮吧,奶茶果汁,E4024279437391464365,17,113.834612,23.017948
0赤道,奶茶果汁,E12871329664296613629,0,113.846097,23.286134
1017花田豆花,奶茶果汁,E387139908078063020,42,114.290477,23.170946
101の茶,奶茶果汁,E10613311984160002121,113,113.946665,22.758422
101茶坊,奶茶果汁,E3913363779131222663,8,114.063491,22.658623
1314一杯会说话的奶茶,奶茶果汁,E14474485919450489221,21,114.124816,22.683911
1314一杯会说话的奶茶(万丰店),奶茶果汁,E11635803974398032331,7,113.8259676,22.72179723
1314一杯会说话的茶,奶茶果汁,E11132950180910186272,1,114.137305,22.612063
1314一杯会说话的茶,奶茶果汁,E13444390922706520662,45,113.924162,22.673124
1314一杯会说话的茶,奶茶果汁,E14957496460762967442,49,113.878133,23.070438
1314一杯会说话的茶,奶茶果汁,E18156655970163447405,6,114.024675,22.535847
1314一杯会说话的茶(固戍二路店),奶茶果汁,E8176239540172265559,2,113.852626,22.602638
1314一杯会说话的茶(观澜店),奶茶果汁,E769887257922710174,15,114.056994,22.71783
1314奶茶店,奶茶果汁,E3549667280913625244,18,113.995745,22.672644
1314奶茶店一杯会说话的茶(中亚店),奶茶果汁,E5899693281150951002,42,113.820804,22.742515
15度茶铺(广隆店),奶茶果汁,E6082476858262688162,82,114.087896,23.014259
168奶茶咖啡,奶茶果汁,E2194864076937672323,1,113.861965,23.130513
1828王老吉（东莞塘厦店）,奶茶果汁,E1348297143721194846,26,114.080162,22.809451
1828王老吉（欢乐海岸店）,奶茶果汁,E5149874549097296371,47,113.991163,22.524875
1828王老吉（深圳科学园店）,奶茶果汁,E17406104861251611936,79,113.944705,22.548926
1866茶饮(横岗店),奶茶果汁,E10480465052970177869,46,114.207801,22.64656
1908饮品小吃店,奶茶果汁,E18016007252528041082,33,113.901146,22.753955
1987奶茶店,奶茶果汁,E4942718057319319693,42,113.940881,23.088095
1988时光小站(万丰中路店),奶茶果汁,E4579054038655805251,3,113.8254,22.72183
1989茶香阁,奶茶果汁,E4847405646535474753,29,113.973951,23.133796
1点点(下梅林地铁店),奶茶果汁,E3011195346747985148,1624,114.04085,22.56474
1点点(世界之窗店),奶茶果汁,E775022520181993388,3553,113.97309,22.53813
1点点(南头店),奶茶果汁,E5468987158792599882,2469,113.918908,22.535893
1点点(双龙老街店),奶茶果汁,E4386464393687107714,1695,114.27313,22.72969
1点点(坂田彩生活时代广场店),奶茶果汁,E12484568684299927143,2061,114.069731,22.656178
1点点(坪洲地铁店),奶茶果汁,E3558849646286760023,3675,113.86976,22.56943
1点点(增城万达金街店),奶茶果汁,E14999128783123326226,624,113.81599,23.27616
1点点(大冲商务中心店),奶茶果汁,E10025495026144318176,1341,113.951457,22.540951
1点点(太白路店),奶茶果汁,E11640651487936356110,2351,114.12813,22.57683
1点点(布吉路店),奶茶果汁,E15351427057389312132,4630,114.11741,22.6
1点点(常兴路店),奶茶果汁,E5285306970160376031,420,113.92072,22.53188
1点点(彩世界店),奶茶果汁,E477711345581385431,512,114.142953,22.578973
1点点(志健广场店),奶茶果汁,E17991999711583450435,2902,114.20528,22.64653
1点点(新华保险大厦店),奶茶果汁,E15196929633949647872,612,114.05218,22.5381
1点点(桂庙新村店),奶茶果汁,E1789063130333401192,2514,113.93363,22.52535
1点点(民治小学店),奶茶果汁,E17458140915589243323,1562,114.039937,22.61932
1点点(水库新村店),奶茶果汁,E10150974755462878219,2418,114.138995,22.56513
1点点(深职院店),奶茶果汁,E8771345364619508648,1345,113.94991,22.58502
1点点(湖贝地铁店),奶茶果汁,E15832112165464754902,873,114.1256,22.5441
1点点(牛栏前牌坊店),奶茶果汁,E4329797844312870828,2838,114.03671,22.63349
1点点(白石洲地铁店),奶茶果汁,E16788213113697096411,983,113.96704,22.53875
1点点(科苑香坊万豪广场店),奶茶果汁,E5500861246232558065,526,113.950647,22.52504
1点点(罗湖人才市场店),奶茶果汁,E17452432800490593640,239,114.10886,22.56146
1点点(草埔金稻田路店),奶茶果汁,E11787215455713008149,848,114.11941,22.58423
1点点(西丽北路店),奶茶果汁,E7222317464456966162,2144,113.954814,22.577541
1点点(西丽地铁站店),奶茶果汁,E11822377030230224189,1052,113.952066,22.581201
1点点(西乡流塘店),奶茶果汁,E11475299028131959018,2939,113.888205,22.579456
1点点(西乡流塘店),奶茶果汁,E11475299028131959018,2965,113.888205,22.579456
1点点(西乡盐田村店),奶茶果汁,E12336798870450313528,916,113.86613,22.57588
1点点(西乡金海路店),奶茶果汁,E8382440642797879566,2566,113.86115,22.579512
1点点(长龙地铁店),奶茶果汁,E8985905427756825381,3936,114.11412,22.608215
1点点(龙华水榭春天店),奶茶果汁,E11508818016804101503,1576,114.025877,22.628934
1点点(龙胜配件城店),奶茶果汁,E1014192972609252965,2087,114.088817,22.543281
1点点（下沙店）,奶茶果汁,E1657261007385490643,1530,114.028923,22.52477
1点点（东门中兴路店）,奶茶果汁,E10669795716792672148,959,114.129876,22.550021
1点点（东门新园路店）,奶茶果汁,E16056766276070287955,260,114.116824,22.545591
1点点（丰盛町店）,奶茶果汁,E10272627558559558937,550,114.022406,22.535154
1点点（五和地铁店）,奶茶果汁,E15345641558914970747,2515,114.060923,22.623215
1点点（五和长发店）,奶茶果汁,E16973489733001898774,2278,114.060762,22.630257
1点点（保利剧院店）,奶茶果汁,E14672101920888065415,1185,113.937643,22.516857
1点点（保利剧院店）,奶茶果汁,E14672101920888065415,1191,113.937643,22.516857
1点点（储能大厦店）,奶茶果汁,E9728986207152871106,647,113.944862,22.537973
1点点（兴华二路店）,奶茶果汁,E6377620134593461982,631,113.903796,22.563164
1点点（农林路店）,奶茶果汁,E14062135689749751359,2725,114.017509,22.5383
1点点（创业南光路店）,奶茶果汁,E11353883867277883994,4313,113.925138,22.516817
1点点（创维半导体大厦店）,奶茶果汁,E8828045894348472320,919,113.952859,22.537299
1点点（华强乐淘里店）,奶茶果汁,E8150215685389461239,983,114.086369,22.543171
1点点（华新店）,奶茶果汁,E9908398628662476899,842,114.0835,22.549629
1点点（华润益田店）,奶茶果汁,E9964330387788301748,757,114.05799,22.52326
1点点（卓越城店）,奶茶果汁,E11559415278185580031,2646,114.05957,22.566936
1点点（南山地铁店）,奶茶果汁,E9417333569817366419,426,113.92674,22.52299
1点点（南岭金龙花园店）,奶茶果汁,E6700149506843133393,3110,114.146821,22.618553
1点点（固戍一路店）,奶茶果汁,E2657620352445595344,2324,113.850149,22.598306
1点点（地王店）,奶茶果汁,E6490166656956653410,1526,114.110368,22.545325
1点点（坂田地铁店）,奶茶果汁,E13486619553726060918,4455,114.071021,22.62812
1点点（大浪商业中心店）,奶茶果汁,E11283364652450915297,3384,113.994871,22.674609
1点点（学府路店）,奶茶果汁,E6142121434042222898,1163,113.922683,22.527744
1点点（宝体沃尔玛店）,奶茶果汁,E1287348095816423733,1186,113.881433,22.561033
1点点（宝华店）,奶茶果汁,E4353384769729176826,948,113.886406,22.548851
1点点（宝岗路店）,奶茶果汁,E517617613351173276,1097,114.111848,22.56735
1点点（宝能科技园店）,奶茶果汁,E6431907919029514194,2348,114.063477,22.67324
1点点（岗厦店）,奶茶果汁,E11188218014481863476,2395,114.067596,22.535926
1点点（布吉佳兆业广场店),奶茶果汁,E456962760018455955,962,114.130276,22.606319
1点点（平湖守珍街店）,奶茶果汁,E16430072878989591034,3033,114.133019,22.696042
1点点（建安一路店）,奶茶果汁,E10539228063047821745,2344,113.905551,22.562337
1点点（新洲二店）,奶茶果汁,E10140175976190624233,696,114.046224,22.52365
1点点（新洲吉之岛店）,奶茶果汁,E11497589069669287487,1314,114.046868,22.521635
1点点（晒布店）,奶茶果汁,E12742285541097706157,1150,114.123002,22.549276
1点点（桥头地铁店）,奶茶果汁,E11733747216391390801,3500,113.810678,22.688594
1点点（梅华店）,奶茶果汁,E17398036036469638944,1206,114.055172,22.563509
1点点（横岗大厦店）,奶茶果汁,E17325807959983903914,1342,114.210242,22.644303
1点点（民治水尾店）,奶茶果汁,E17051527597232019423,837,114.038027,22.625369
1点点（水围店）,奶茶果汁,E3969678931972135090,2023,114.06259,22.520742
1点点（汇海广场店）,奶茶果汁,E18196479136505165090,1370,114.0275312,22.65838368
1点点（沙尾店）,奶茶果汁,E12238793937542917902,2467,114.039955,22.518757
1点点（泥岗村店）,奶茶果汁,E9287918188266303152,2016,114.098613,22.566257
1点点（泰然四路店）,奶茶果汁,E18038373400696248841,1227,114.027,22.534135
1点点（海岸城店）,奶茶果汁,E12895225104646312233,544,113.933673,22.518562
